orin_disk_reads_6g-sandbox-prometheus-1,orin_disk_reads_benchpilot-sdk-benchpilot-1,orin_disk_reads_monitoring-stack-smart-plug-1,orin_disk_reads_powerstorm_marketing-campaign_0_client,orin_disk_reads_powerstorm_marketing-campaign_0_client,server_115_disk_reads_6g-sandbox-engine-worker-1,orin_memory_ubuntu,orin_memory_[none],orin_memory_[none],orin_memory_powerstorm_marketing-campaign_0_client,orin_memory_powerstorm_marketing-campaign_0_client,server_115_memory_ubuntu,server_115_memory_ubuntu,orin_network_sent_6g-sandbox-prometheus-1,orin_network_sent_benchpilot-sdk-benchpilot-1,orin_network_sent_monitoring-stack-smart-plug-1,orin_network_sent_powerstorm_marketing-campaign_0_client,orin_network_sent_powerstorm_marketing-campaign_0_client,server_115_network_sent_6g-sandbox-engine-worker-1,orin_network_received_6g-sandbox-prometheus-1,orin_network_received_benchpilot-sdk-benchpilot-1,orin_network_received_monitoring-stack-smart-plug-1,orin_network_received_powerstorm_marketing-campaign_0_client,orin_network_received_powerstorm_marketing-campaign_0_client,server_115_network_received_6g-sandbox-engine-worker-1,orin_cpu_6g-sandbox-consul-1,orin_cpu_6g-sandbox-prometheus-1,orin_cpu_6g-sandbox-redis-1,orin_cpu_benchpilot-sdk-benchpilot-1,orin_cpu_monitoring-stack-smart-plug-1,orin_cpu_powerstorm_marketing-campaign_0_client,orin_cpu_powerstorm_marketing-campaign_0_client,orin_temp,orin_memory,server_115_memory,orin_disk_writes,server_115_disk_writes,orin_disk_reads,server_115_disk_reads,orin_network_sent,server_115_network_sent,orin_network_received,server_115_network_received,orin_power,orin_cpu,server_115_cpu
0,0,0,0,0,0,267472040,78397440,1133321440,173465600,2598662000,142381060,450048800,775482.493248,13.2,1421.7999,680048.68,0,23344.93576,386689.07254,13.2,827.79998,292630.04,0,23111.39988,0.3213545,2.9069213,25.7865952,96.235804,0.3078734,29.7149854,0.8297153,43.1116666666667,7675.8218,936.5844,-586.51648,-30.9538778,4.0000162,0,-30.341152,-212.7500586,602.7983292,22.411038,13.5,47.0575159,16.3258817
0,0,0,0,0,0,267472040,78397440,1133321440,173465600,2598662000,142381060,450048800,775482.493248,13.2,1421.7999,680048.68,0,23344.93576,386689.07254,13.2,827.79998,292630.04,0,23111.39988,0.3213545,2.9069213,25.7865952,96.235804,0.3078734,29.7149854,0.8297153,43.1116666666667,7675.8218,936.5844,-586.51648,-30.9538778,4.0000162,0,-30.341152,-212.7500586,602.7983292,22.411038,13.5,47.0575159,16.3258817
0,0,0,0,0,0,267472040,78397440,1133321440,173465600,2598662000,142381060,450048800,775482.493248,13.2,1421.7999,680048.68,0,23344.93576,386689.07254,13.2,827.79998,292630.04,0,23111.39988,0.3213545,2.9069213,25.7865952,96.235804,0.3078734,29.7149854,0.8297153,43.1116666666667,7675.8218,936.5844,-586.51648,-30.9538778,4.0000162,0,-30.341152,-212.7500586,602.7983292,22.411038,13.5,47.0575159,16.3258817
0,0,0,0,0,0,267472040,78397440,1133321440,173465600,2598662000,142381060,450048800,775482.493248,13.2,1421.7999,680048.68,0,23344.93576,386689.07254,13.2,827.79998,292630.04,0,23111.39988,0.3213545,2.9069213,25.7865952,96.235804,0.3078734,29.7149854,0.8297153,43.1116666666667,7675.8218,936.5844,-586.51648,-30.9538778,4.0000162,0,-30.341152,-212.7500586,602.7983292,22.411038,13.5,47.0575159,16.3258817
0,0,0,0,0,0,267472040,78397440,1133321440,173465600,2598662000,142381060,450048800,775482.493248,13.2,1421.7999,680048.68,0,23344.93576,386689.07254,13.2,827.79998,292630.04,0,23111.39988,0.3213545,2.9069213,25.7865952,96.235804,0.3078734,29.7149854,0.8297153,43.1116666666667,7675.8218,936.5844,-586.51648,-30.9538778,4.0000162,0,-30.341152,-212.7500586,602.7983292,22.411038,13.5,47.0575159,16.3258817
0,0,0,0,0,0,266228540,78397440,1133432860,173465600,2598662000,142381060,453796640,894530.8523,0,1457.81902,871358.84,0,27888.8925,487352.837258,0,924.9868,374943.76,0,27709.92638,0.3570888,3.0185215,25.5290784,96.661576,0.3757065,29.212717,0.8297153,43.1116666666667,7686.4132,941.02266,-558.9748,-26.658732,3.9982682,0,-29.964146,-211.315547,603.5139494,18.34513,13.576,46.9141156,14.0734734
0,0,0,0,0,0,266228540,78397440,1133432860,173465600,2598662000,142381060,453796640,894530.8523,0,1457.81902,871358.84,0,27888.8925,487352.837258,0,924.9868,374943.76,0,27709.92638,0.3570888,3.0185215,25.5290784,96.661576,0.3757065,29.212717,0.8297153,43.1116666666667,7686.4132,941.02266,-558.9748,-26.658732,3.9982682,0,-29.964146,-211.315547,603.5139494,18.34513,13.576,46.9141156,14.0734734
0,0,0,0,0,0,266228540,78397440,1133432860,173465600,2598662000,142381060,453796640,894530.8523,0,1457.81902,871358.84,0,27888.8925,487352.837258,0,924.9868,374943.76,0,27709.92638,0.3570888,3.0185215,25.5290784,96.661576,0.3757065,29.212717,0.8297153,43.1116666666667,7686.4132,941.02266,-558.9748,-26.658732,3.9982682,0,-29.964146,-211.315547,603.5139494,18.34513,13.576,46.9141156,14.0734734
0,0,0,0,0,0,266228540,78397440,1133432860,173465600,2598662000,142381060,453796640,894530.8523,0,1457.81902,871358.84,0,27888.8925,487352.837258,0,924.9868,374943.76,0,27709.92638,0.3570888,3.0185215,25.5290784,96.661576,0.3757065,29.212717,0.8297153,43.1116666666667,7686.4132,941.02266,-558.9748,-26.658732,3.9982682,0,-29.964146,-211.315547,603.5139494,18.34513,13.576,46.9141156,14.0734734
0,0,0,0,0,0,266228540,78397440,1133432860,173465600,2598662000,142381060,453796640,894530.8523,0,1457.81902,871358.84,0,27888.8925,487352.837258,0,924.9868,374943.76,0,27709.92638,0.3570888,3.0185215,25.5290784,96.661576,0.3757065,29.212717,0.8297153,43.134,7686.4132,941.02266,-558.9748,-26.658732,3.9982682,0,-29.964146,-211.315547,603.5139494,18.34513,13.576,46.9141156,14.0734734
0,0,0,0,0,0,260390880,78401540,1133506580,173465600,2598662000,142381060,456282080,602267.801612,0,1539.58094,738153.52,0,27390.11952,270762.8685,0,884.4132,317619.26,0,26996.99832,0.3804665,2.9359375,26.4279528,95.755408,0.3226791,29.903336,0.8297153,43.134,7684.865,942.4211,-599.02792,-20.27504,4.0017262,0,-29.524522,-210.9450018,601.8593302,20.527482,13.4848,46.9022786,13.8246356
0,0,0,0,0,0,260390880,78401540,1133506580,173465600,2598662000,142381060,456282080,602267.801612,0,1539.58094,738153.52,0,27390.11952,270762.8685,0,884.4132,317619.26,0,26996.99832,0.3804665,2.9359375,26.4279528,95.755408,0.3226791,29.903336,0.8297153,43.134,7684.865,942.4211,-599.02792,-20.27504,4.0017262,0,-29.524522,-210.9450018,601.8593302,20.527482,13.4848,46.9022786,13.8246356
0,0,0,0,0,0,260390880,78401540,1133506580,173465600,2598662000,142381060,456282080,602267.801612,0,1539.58094,738153.52,0,27390.11952,270762.8685,0,884.4132,317619.26,0,26996.99832,0.3804665,2.9359375,26.4279528,95.755408,0.3226791,29.903336,0.8297153,43.134,7684.865,942.4211,-599.02792,-20.27504,4.0017262,0,-29.524522,-210.9450018,601.8593302,20.527482,13.4848,46.9022786,13.8246356
0,0,0,0,0,0,260390880,78401540,1133506580,173465600,2598662000,142381060,456282080,602267.801612,0,1539.58094,738153.52,0,27390.11952,270762.8685,0,884.4132,317619.26,0,26996.99832,0.3804665,2.9359375,26.4279528,95.755408,0.3226791,29.903336,0.8297153,43.134,7684.865,942.4211,-599.02792,-20.27504,4.0017262,0,-29.524522,-210.9450018,601.8593302,20.527482,13.4848,46.9022786,13.8246356
0,0,0,0,0,0,260390880,78401540,1133506580,173465600,2598662000,142381060,456282080,602267.801612,0,1539.58094,738153.52,0,27390.11952,270762.8685,0,884.4132,317619.26,0,26996.99832,0.3804665,2.9359375,26.4279528,95.755408,0.3226791,29.903336,0.8297153,43.134,7684.865,942.4211,-599.02792,-20.27504,4.0017262,0,-29.524522,-210.9450018,601.8593302,20.527482,13.4848,46.9022786,13.8246356
0,0,0,0,0,0,261683600,78403178,1133587680,173465600,2598662000,142381060,460219180,853347.222684,79.199998,1656.05666,793303.56,0,28196.7,401128.880254,79.2,1016.39008,341366.52,0,28086.20436,0.3211159,3.0043286,25.3559204,96.845942,0.3780765,29.284646,0.8297153,43.134,7687.7204,943.33048,-601.14248,-23.9716942,4.0000212,0,-34.213512,-211.072106,605.4600872,18.69399,13.12,46.7250558,15.5297689
0,0,0,0,0,0,261683600,78403178,1133587680,173465600,2598662000,142381060,460219180,853347.222684,79.199998,1656.05666,793303.56,0,28196.7,401128.880254,79.2,1016.39008,341366.52,0,28086.20436,0.3211159,3.0043286,25.3559204,96.845942,0.3780765,29.284646,0.8297153,43.134,7687.7204,943.33048,-601.14248,-23.9716942,4.0000212,0,-34.213512,-211.072106,605.4600872,18.69399,13.12,46.7250558,15.5297689
0,0,0,0,0,0,261683600,78403178,1133587680,173465600,2598662000,142381060,460219180,853347.222684,79.199998,1656.05666,793303.56,0,28196.7,401128.880254,79.2,1016.39008,341366.52,0,28086.20436,0.3211159,3.0043286,25.3559204,96.845942,0.3780765,29.284646,0.8297153,43.134,7687.7204,943.33048,-601.14248,-23.9716942,4.0000212,0,-34.213512,-211.072106,605.4600872,18.69399,13.12,46.7250558,15.5297689
0,0,0,0,0,0,261683600,78403178,1133587680,173465600,2598662000,142381060,460219180,853347.222684,79.199998,1656.05666,793303.56,0,28196.7,401128.880254,79.2,1016.39008,341366.52,0,28086.20436,0.3211159,3.0043286,25.3559204,96.845942,0.3780765,29.284646,0.8297153,43.134,7687.7204,943.33048,-601.14248,-23.9716942,4.0000212,0,-34.213512,-211.072106,605.4600872,18.69399,13.12,46.7250558,15.5297689
0,0,0,0,0,0,261683600,78403178,1133587680,173465600,2598662000,142381060,460219180,853347.222684,79.199998,1656.05666,793303.56,0,28196.7,401128.880254,79.2,1016.39008,341366.52,0,28086.20436,0.3211159,3.0043286,25.3559204,96.845942,0.3780765,29.284646,0.8297153,43.134,7687.7204,943.33048,-601.14248,-23.9716942,4.0000212,0,-34.213512,-211.072106,605.4600872,18.69399,13.12,46.7250558,15.5297689
0,0,0,0,0,0,265851700,78401540,1133682700,173465600,2598662000,142381060,463219080,828867.1790182,8.3999992,1394.19244,924006.92,0,27841.70438,452410.2999094,8.4000002,792.70304,397622,0,27392.95674,0.5834291,2.9640245,25.3075306,95.962992,0.3293012,29.142858,0.8297153,43.134,7695.6336,951.22968,-589.01928,-45.8636214,4.0000436,0,-29.864552,-216.527246,601.5507164,25.2103894,13.12,46.7043753,14.7437826
0,0,0,0,0,0,265851700,78401540,1133682700,173465600,2598662000,142381060,463219080,828867.1790182,8.3999992,1394.19244,924006.92,0,27841.70438,452410.2999094,8.4000002,792.70304,397622,0,27392.95674,0.5834291,2.9640245,25.3075306,95.962992,0.3293012,29.142858,0.8297153,43.134,7695.6336,951.22968,-589.01928,-45.8636214,4.0000436,0,-29.864552,-216.527246,601.5507164,25.2103894,13.12,46.7043753,14.7437826
0,0,0,0,0,0,265851700,78401540,1133682700,173465600,2598662000,142381060,463219080,828867.1790182,8.3999992,1394.19244,924006.92,0,27841.70438,452410.2999094,8.4000002,792.70304,397622,0,27392.95674,0.5834291,2.9640245,25.3075306,95.962992,0.3293012,29.142858,0.8297153,43.134,7695.6336,951.22968,-589.01928,-45.8636214,4.0000436,0,-29.864552,-216.527246,601.5507164,25.2103894,13.12,46.7043753,14.7437826
0,0,0,0,0,0,265851700,78401540,1133682700,173465600,2598662000,142381060,463219080,828867.1790182,8.3999992,1394.19244,924006.92,0,27841.70438,452410.2999094,8.4000002,792.70304,397622,0,27392.95674,0.5834291,2.9640245,25.3075306,95.962992,0.3293012,29.142858,0.8297153,43.134,7695.6336,951.22968,-589.01928,-45.8636214,4.0000436,0,-29.864552,-216.527246,601.5507164,25.2103894,13.12,46.7043753,14.7437826
0,0,0,0,0,0,265851700,78401540,1133682700,173465600,2598662000,142381060,463219080,828867.1790182,8.3999992,1394.19244,924006.92,0,27841.70438,452410.2999094,8.4000002,792.70304,397622,0,27392.95674,0.5834291,2.9640245,25.3075306,95.962992,0.3293012,29.142858,0.8297153,43.134,7695.6336,951.22968,-589.01928,-45.8636214,4.0000436,0,-29.864552,-216.527246,601.5507164,25.2103894,13.12,46.7043753,14.7437826
0,0,0,0,0,0,263396560,78403176,1133782620,173465600,2599084600,142381060,465899520,822135.771446,0,1354.26394,871225.34,0,7157.48834,420177.20069,0,883.39294,374870.48,0,7005.4079,0.3332408,2.936193,25.8042514,96.28473,0.3660082,29.489039,0.8297153,43.134,7702.2922,953.09296,-570.37862,-7.515802,3.9994592,0,-30.790498,-209.1627588,603.4021202,16.8251914,13.12,46.4258247,15.2023659
0,0,0,0,0,0,263396560,78403176,1133782620,173465600,2599084600,142381060,465899520,822135.771446,0,1354.26394,871225.34,0,7157.48834,420177.20069,0,883.39294,374870.48,0,7005.4079,0.3332408,2.936193,25.8042514,96.28473,0.3660082,29.489039,0.8297153,43.134,7702.2922,953.09296,-570.37862,-7.515802,3.9994592,0,-30.790498,-209.1627588,603.4021202,16.8251914,13.12,46.4258247,15.2023659
0,0,0,0,0,0,263396560,78403176,1133782620,173465600,2599084600,142381060,465899520,822135.771446,0,1354.26394,871225.34,0,7157.48834,420177.20069,0,883.39294,374870.48,0,7005.4079,0.3332408,2.936193,25.8042514,96.28473,0.3660082,29.489039,0.8297153,43.134,7702.2922,953.09296,-570.37862,-7.515802,3.9994592,0,-30.790498,-209.1627588,603.4021202,16.8251914,13.12,46.4258247,15.2023659
0,0,0,0,0,0,263396560,78403176,1133782620,173465600,2599084600,142381060,465899520,822135.771446,0,1354.26394,871225.34,0,7157.48834,420177.20069,0,883.39294,374870.48,0,7005.4079,0.3332408,2.936193,25.8042514,96.28473,0.3660082,29.489039,0.8297153,43.134,7702.2922,953.09296,-570.37862,-7.515802,3.9994592,0,-30.790498,-209.1627588,603.4021202,16.8251914,13.12,46.4258247,15.2023659
0,0,0,0,0,0,263396560,78403176,1133782620,173465600,2599084600,142381060,465899520,822135.771446,0,1354.26394,871225.34,0,7157.48834,420177.20069,0,883.39294,374870.48,0,7005.4079,0.3332408,2.936193,25.8042514,96.28473,0.3660082,29.489039,0.8297153,43.156,7702.2922,953.09296,-570.37862,-7.515802,3.9994592,0,-30.790498,-209.1627588,603.4021202,16.8251914,13.12,46.4258247,15.2023659
0,0,0,0,0,0,266027020,78401540,1133911240,173465600,2600765600,142381060,469807120,908761.6298648,13.2,1604.79132,727687.24,0,27964.842962,501946.53027,13.2,915.00426,313123.42,0,27515.64872,0.3708131,3.0371649,28.0435056,97.759802,0.306574,30.1548882,0.8297153,43.156,7697.8828,953.81482,-566.94788,-14.4000004,4.0004702,0,-30.846164,-213.70063,602.8292592,22.242043,13.12,47.0527095,16.9816193
0,0,0,0,0,0,266027020,78401540,1133911240,173465600,2600765600,142381060,469807120,908761.6298648,13.2,1604.79132,727687.24,0,27964.842962,501946.53027,13.2,915.00426,313123.42,0,27515.64872,0.3708131,3.0371649,28.0435056,97.759802,0.306574,30.1548882,0.8297153,43.156,7697.8828,953.81482,-566.94788,-14.4000004,4.0004702,0,-30.846164,-213.70063,602.8292592,22.242043,13.12,47.0527095,16.9816193
0,0,0,0,0,0,266027020,78401540,1133911240,173465600,2600765600,142381060,469807120,908761.6298648,13.2,1604.79132,727687.24,0,27964.842962,501946.53027,13.2,915.00426,313123.42,0,27515.64872,0.3708131,3.0371649,28.0435056,97.759802,0.306574,30.1548882,0.8297153,43.156,7697.8828,953.81482,-566.94788,-14.4000004,4.0004702,0,-30.846164,-213.70063,602.8292592,22.242043,13.12,47.0527095,16.9816193
0,0,0,0,0,0,266027020,78401540,1133911240,173465600,2600765600,142381060,469807120,908761.6298648,13.2,1604.79132,727687.24,0,27964.842962,501946.53027,13.2,915.00426,313123.42,0,27515.64872,0.3708131,3.0371649,28.0435056,97.759802,0.306574,30.1548882,0.8297153,43.156,7697.8828,953.81482,-566.94788,-14.4000004,4.0004702,0,-30.846164,-213.70063,602.8292592,22.242043,13.12,47.0527095,16.9816193
0,0,0,0,0,0,266027020,78401540,1133911240,173465600,2600765600,142381060,469807120,908761.6298648,13.2,1604.79132,727687.24,0,27964.842962,501946.53027,13.2,915.00426,313123.42,0,27515.64872,0.3708131,3.0371649,28.0435056,97.759802,0.306574,30.1548882,0.8297153,43.156,7697.8828,953.81482,-566.94788,-14.4000004,4.0004702,0,-30.846164,-213.70063,602.8292592,22.242043,13.12,47.0527095,16.9816193
0,0,0,0,0,0,266076140,78401540,1134075060,173465600,2600763000,142381060,473361600,685581.679148,0,1544.16128,699467.78,0,48576.487354,329499.296398,0,988.6066,300983.38,0,48430.69886,0.3238202,2.9919346,26.9504124,97.11366,0.374701,27.9513542,0.8297153,43.156,7713.2538,957.97966,-535.58376,-39.999999,4.0000038,0,-31.042144,-210.5714284,603.055568,18.0736074,13.253,46.9271498,12.1357242
0,0,0,0,0,0,266076140,78401540,1134075060,173465600,2600763000,142381060,473361600,685581.679148,0,1544.16128,699467.78,0,48576.487354,329499.296398,0,988.6066,300983.38,0,48430.69886,0.3238202,2.9919346,26.9504124,97.11366,0.374701,27.9513542,0.8297153,43.156,7713.2538,957.97966,-535.58376,-39.999999,4.0000038,0,-31.042144,-210.5714284,603.055568,18.0736074,13.253,46.9271498,12.1357242
0,0,0,0,0,0,266076140,78401540,1134075060,173465600,2600763000,142381060,473361600,685581.679148,0,1544.16128,699467.78,0,48576.487354,329499.296398,0,988.6066,300983.38,0,48430.69886,0.3238202,2.9919346,26.9504124,97.11366,0.374701,27.9513542,0.8297153,43.156,7713.2538,957.97966,-535.58376,-39.999999,4.0000038,0,-31.042144,-210.5714284,603.055568,18.0736074,13.253,46.9271498,12.1357242
0,0,0,0,0,0,266076140,78401540,1134075060,173465600,2600763000,142381060,473361600,685581.679148,0,1544.16128,699467.78,0,48576.487354,329499.296398,0,988.6066,300983.38,0,48430.69886,0.3238202,2.9919346,26.9504124,97.11366,0.374701,27.9513542,0.8297153,43.156,7713.2538,957.97966,-535.58376,-39.999999,4.0000038,0,-31.042144,-210.5714284,603.055568,18.0736074,13.253,46.9271498,12.1357242
0,0,0,0,0,0,266076140,78401540,1134075060,173465600,2600763000,142381060,473361600,685581.679148,0,1544.16128,699467.78,0,48576.487354,329499.296398,0,988.6066,300983.38,0,48430.69886,0.3238202,2.9919346,26.9504124,97.11366,0.374701,27.9513542,0.8297153,43.1783333333333,7713.2538,957.97966,-535.58376,-39.999999,4.0000038,0,-31.042144,-210.5714284,603.055568,18.0736074,13.253,46.9271498,12.1357242
0,0,0,0,0,0,269484860,78403994,1134623140,173465600,2600763000,142381060,478245660,938059.223734,0,1457.62678,877658.04,0,27329.63478,524793.072742,0,860.46318,377659.188,0,26841.95594,0.3872814,2.9607468,27.4516676,96.279598,0.3181223,28.1493566,0.8297153,43.1783333333333,7694.017,966.57656,-568.75896,-22.4000006,3.9986816,0,-30.49278,-212.9410024,601.720536,21.9172284,13.253,47.4367388,16.5700139
0,0,0,0,0,0,269484860,78403994,1134623140,173465600,2600763000,142381060,478245660,938059.223734,0,1457.62678,877658.04,0,27329.63478,524793.072742,0,860.46318,377659.188,0,26841.95594,0.3872814,2.9607468,27.4516676,96.279598,0.3181223,28.1493566,0.8297153,43.1783333333333,7694.017,966.57656,-568.75896,-22.4000006,3.9986816,0,-30.49278,-212.9410024,601.720536,21.9172284,13.253,47.4367388,16.5700139
0,0,0,0,0,0,269484860,78403994,1134623140,173465600,2600763000,142381060,478245660,938059.223734,0,1457.62678,877658.04,0,27329.63478,524793.072742,0,860.46318,377659.188,0,26841.95594,0.3872814,2.9607468,27.4516676,96.279598,0.3181223,28.1493566,0.8297153,43.1783333333333,7694.017,966.57656,-568.75896,-22.4000006,3.9986816,0,-30.49278,-212.9410024,601.720536,21.9172284,13.253,47.4367388,16.5700139
0,0,0,0,0,0,269484860,78403994,1134623140,173465600,2600763000,142381060,478245660,938059.223734,0,1457.62678,877658.04,0,27329.63478,524793.072742,0,860.46318,377659.188,0,26841.95594,0.3872814,2.9607468,27.4516676,96.279598,0.3181223,28.1493566,0.8297153,43.1783333333333,7694.017,966.57656,-568.75896,-22.4000006,3.9986816,0,-30.49278,-212.9410024,601.720536,21.9172284,13.253,47.4367388,16.5700139
0,0,0,0,0,0,269484860,78403994,1134623140,173465600,2600763000,142381060,478245660,938059.223734,0,1457.62678,877658.04,0,27329.63478,524793.072742,0,860.46318,377659.188,0,26841.95594,0.3872814,2.9607468,27.4516676,96.279598,0.3181223,28.1493566,0.8297153,43.1783333333333,7694.017,966.57656,-568.75896,-22.4000006,3.9986816,0,-30.49278,-212.9410024,601.720536,21.9172284,13.253,47.4367388,16.5700139
0,0,0,0,0,0,263769320,78397440,1134704220,173465600,2600763000,142381060,484228280,625000.187896,13.2,1443.90764,834939.94,0,28465.29688,287553.978876,13.2,916.4398,359279.2,0,28309.51358,0.3221384,2.9329761,31.6654524,94.641986,0.3604251,27.3267342,0.8297153,43.1783333333333,7687.286,973.61484,-2482.65674,-27.999998,3.5340885,0,-31.767064,-214.467088,604.0784898,21.701522,13.424,47.0773489,16.1410299
0,0,0,0,0,0,263769320,78397440,1134704220,173465600,2600763000,142381060,484228280,625000.187896,13.2,1443.90764,834939.94,0,28465.29688,287553.978876,13.2,916.4398,359279.2,0,28309.51358,0.3221384,2.9329761,31.6654524,94.641986,0.3604251,27.3267342,0.8297153,43.1783333333333,7687.286,973.61484,-2482.65674,-27.999998,3.5340885,0,-31.767064,-214.467088,604.0784898,21.701522,13.424,47.0773489,16.1410299
0,0,0,0,0,0,263769320,78397440,1134704220,173465600,2600763000,142381060,484228280,625000.187896,13.2,1443.90764,834939.94,0,28465.29688,287553.978876,13.2,916.4398,359279.2,0,28309.51358,0.3221384,2.9329761,31.6654524,94.641986,0.3604251,27.3267342,0.8297153,43.1783333333333,7687.286,973.61484,-2482.65674,-27.999998,3.5340885,0,-31.767064,-214.467088,604.0784898,21.701522,13.424,47.0773489,16.1410299
0,0,0,0,0,0,263769320,78397440,1134704220,173465600,2600763000,142381060,484228280,625000.187896,13.2,1443.90764,834939.94,0,28465.29688,287553.978876,13.2,916.4398,359279.2,0,28309.51358,0.3221384,2.9329761,31.6654524,94.641986,0.3604251,27.3267342,0.8297153,43.1783333333333,7687.286,973.61484,-2482.65674,-27.999998,3.5340885,0,-31.767064,-214.467088,604.0784898,21.701522,13.424,47.0773489,16.1410299
0,0,0,0,0,0,263769320,78397440,1134704220,173465600,2600763000,142381060,484228280,625000.187896,13.2,1443.90764,834939.94,0,28465.29688,287553.978876,13.2,916.4398,359279.2,0,28309.51358,0.3221384,2.9329761,31.6654524,94.641986,0.3604251,27.3267342,0.8297153,43.2173333333333,7687.286,973.61484,-2482.65674,-27.999998,3.5340885,0,-31.767064,-214.467088,604.0784898,21.701522,13.424,47.0773489,16.1410299
0,0,0,0,0,0,261177340,78397440,1134806620,173465600,2600765600,142381060,484245480,919675.9645112,5.902006,1336.76098,733777.42,0,27921.47512,518685.3669648,5.900754,764.18792,315751.22,0,27458.86296,0.3550824,3.0668561,49.5248576,95.222342,0.3216466,28.8071852,0.8297153,43.2173333333333,7702.8518,977.36954,-8258.18792,-39.1137304,3.6672542,0,-29.58972,-215.52301,601.8857446,24.4464656,13.424,49.0499386,15.683807
0,0,0,0,0,0,261177340,78397440,1134806620,173465600,2600765600,142381060,484245480,919675.9645112,5.902006,1336.76098,733777.42,0,27921.47512,518685.3669648,5.900754,764.18792,315751.22,0,27458.86296,0.3550824,3.0668561,49.5248576,95.222342,0.3216466,28.8071852,0.8297153,43.2173333333333,7702.8518,977.36954,-8258.18792,-39.1137304,3.6672542,0,-29.58972,-215.52301,601.8857446,24.4464656,13.424,49.0499386,15.683807
0,0,0,0,0,0,261177340,78397440,1134806620,173465600,2600765600,142381060,484245480,919675.9645112,5.902006,1336.76098,733777.42,0,27921.47512,518685.3669648,5.900754,764.18792,315751.22,0,27458.86296,0.3550824,3.0668561,49.5248576,95.222342,0.3216466,28.8071852,0.8297153,43.2173333333333,7702.8518,977.36954,-8258.18792,-39.1137304,3.6672542,0,-29.58972,-215.52301,601.8857446,24.4464656,13.424,49.0499386,15.683807
0,0,0,0,0,0,261177340,78397440,1134806620,173465600,2600765600,142381060,484245480,919675.9645112,5.902006,1336.76098,733777.42,0,27921.47512,518685.3669648,5.900754,764.18792,315751.22,0,27458.86296,0.3550824,3.0668561,49.5248576,95.222342,0.3216466,28.8071852,0.8297153,43.2173333333333,7702.8518,977.36954,-8258.18792,-39.1137304,3.6672542,0,-29.58972,-215.52301,601.8857446,24.4464656,13.424,49.0499386,15.683807
0,0,0,0,0,0,261177340,78397440,1134806620,173465600,2600765600,142381060,484245480,919675.9645112,5.902006,1336.76098,733777.42,0,27921.47512,518685.3669648,5.900754,764.18792,315751.22,0,27458.86296,0.3550824,3.0668561,49.5248576,95.222342,0.3216466,28.8071852,0.8297153,43.2173333333333,7702.8518,977.36954,-8258.18792,-39.1137304,3.6672542,0,-29.58972,-215.52301,601.8857446,24.4464656,13.424,49.0499386,15.683807
0,0,0,0,0,0,260284400,78399078,1133276340,173465600,2600768200,142381060,484552700,619360.744056,2.497994,1544.07914,807418.94,0,32067.72932,276665.95644,2.4992456,997.09808,347444.86,0,31828.01254,0.4394321,8.1958484,25.3015938,97.327838,0.3709014,28.8217046,0.8297153,43.2173333333333,7675.7,972.36326,-545.66782,-28.8862694,4.0000306,0,-32.122076,-210.2232654,603.0905862,17.5456546,13.177,46.8991989,14.2037356
0,0,0,0,0,0,260284400,78399078,1133276340,173465600,2600768200,142381060,484552700,619360.744056,2.497994,1544.07914,807418.94,0,32067.72932,276665.95644,2.4992456,997.09808,347444.86,0,31828.01254,0.4394321,8.1958484,25.3015938,97.327838,0.3709014,28.8217046,0.8297153,43.2173333333333,7675.7,972.36326,-545.66782,-28.8862694,4.0000306,0,-32.122076,-210.2232654,603.0905862,17.5456546,13.177,46.8991989,14.2037356
0,0,0,0,0,0,260284400,78399078,1133276340,173465600,2600768200,142381060,484552700,619360.744056,2.497994,1544.07914,807418.94,0,32067.72932,276665.95644,2.4992456,997.09808,347444.86,0,31828.01254,0.4394321,8.1958484,25.3015938,97.327838,0.3709014,28.8217046,0.8297153,43.2173333333333,7675.7,972.36326,-545.66782,-28.8862694,4.0000306,0,-32.122076,-210.2232654,603.0905862,17.5456546,13.177,46.8991989,14.2037356
0,0,0,0,0,0,260284400,78399078,1133276340,173465600,2600768200,142381060,484552700,619360.744056,2.497994,1544.07914,807418.94,0,32067.72932,276665.95644,2.4992456,997.09808,347444.86,0,31828.01254,0.4394321,8.1958484,25.3015938,97.327838,0.3709014,28.8217046,0.8297153,43.2173333333333,7675.7,972.36326,-545.66782,-28.8862694,4.0000306,0,-32.122076,-210.2232654,603.0905862,17.5456546,13.177,46.8991989,14.2037356
0,0,0,0,0,0,260284400,78399078,1133276340,173465600,2600768200,142381060,484552700,619360.744056,2.497994,1544.07914,807418.94,0,32067.72932,276665.95644,2.4992456,997.09808,347444.86,0,31828.01254,0.4394321,8.1958484,25.3015938,97.327838,0.3709014,28.8217046,0.8297153,43.3226666666667,7675.7,972.36326,-545.66782,-28.8862694,4.0000306,0,-32.122076,-210.2232654,603.0905862,17.5456546,13.177,46.8991989,14.2037356
