orin_disk_reads_6g-sandbox-prometheus-1,orin_disk_reads_benchpilot-sdk-benchpilot-1,orin_disk_reads_monitoring-stack-smart-plug-1,orin_disk_reads_powerstorm_marketing-campaign_0_client,orin_disk_reads_powerstorm_marketing-campaign_0_client,orin_memory_ubuntu,orin_memory_[none],orin_memory_[none],orin_memory_powerstorm_marketing-campaign_0_client,orin_memory_powerstorm_marketing-campaign_0_client,raspberrypi4_memory_ubuntu,raspberrypi4_memory_monitoring-stack_smart-plug_1,orin_network_sent_6g-sandbox-prometheus-1,orin_network_sent_benchpilot-sdk-benchpilot-1,orin_network_sent_monitoring-stack-smart-plug-1,orin_network_sent_powerstorm_marketing-campaign_0_client,orin_network_sent_powerstorm_marketing-campaign_0_client,raspberrypi4_network_sent_6g-sandbox-engine-worker-1,raspberrypi4_network_sent_monitoring-stack_smart-plug_1,orin_network_received_6g-sandbox-prometheus-1,orin_network_received_benchpilot-sdk-benchpilot-1,orin_network_received_monitoring-stack-smart-plug-1,orin_network_received_powerstorm_marketing-campaign_0_client,orin_network_received_powerstorm_marketing-campaign_0_client,raspberrypi4_network_received_6g-sandbox-engine-worker-1,raspberrypi4_network_received_monitoring-stack_smart-plug_1,orin_cpu_6g-sandbox-consul-1,orin_cpu_6g-sandbox-kafka-1,orin_cpu_6g-sandbox-prometheus-1,orin_cpu_6g-sandbox-redis-1,orin_cpu_benchpilot-sdk-benchpilot-1,orin_cpu_monitoring-stack-smart-plug-1,orin_cpu_powerstorm_marketing-campaign_0_client,orin_cpu_powerstorm_marketing-campaign_0_client,raspberrypi4_cpu_6g-sandbox-engine-worker-1,raspberrypi4_cpu_monitoring-stack_smart-plug_1,orin_temp,raspberrypi4_temp,orin_memory,raspberrypi4_memory,orin_disk_writes,raspberrypi4_disk_writes,orin_disk_reads,raspberrypi4_disk_reads,orin_network_sent,raspberrypi4_network_sent,orin_network_received,raspberrypi4_network_received,orin_power,raspberrypi4_power,orin_cpu,raspberrypi4_cpu
0,0,0,0,,109075662,2481939400,32845820,,3908167400,0,0,10443774.87,0,1437.2487,8260598,,290973.686,1548.99986,3375043.565256,0,792.1578,390580,,2443964.84,739.80001,0.3779419,88.232492,4.483236,9.6083598,74.914022,0.3142224,209.45283,,276.772386,0.3499268,41.294,66.805,7533.6484,2058.8656,-234.50906,-17.5999988,3.999894,0,-24903.5266,-2888.513,3852.5848,32465.102,13.823,8.825,72.1843106,85.204274
0,0,0,0,,109075662,2481939400,32845820,,3908167400,0,0,10443774.87,0,1437.2487,8260598,,290973.686,1548.99986,3375043.565256,0,792.1578,390580,,2443964.84,739.80001,0.3779419,88.232492,4.483236,9.6083598,74.914022,0.3142224,209.45283,,276.772386,0.3499268,41.294,66.805,7533.6484,2058.8656,-234.50906,-17.5999988,3.999894,0,-24903.5266,-2888.513,3852.5848,32465.102,13.823,8.825,72.1843106,85.204274
0,0,0,0,,109595034,2482166200,32854836,,3941685800,0,0,13702554.13,0,1554.96434,5807374,,290973.686,1548.99986,6553828.522744,0,937.79224,300440.04,,2443964.84,739.80001,0.3540093,74.183032,4.4931951,7.3934101,76.586884,0.3810778,215.403462,,276.772386,0.3499268,41.294,66.805,7621.7252,2058.8656,-3579.149176,-17.5999988,4.0002236,0,-43349.85,-2888.513,3533.8958,32465.102,13.8686,8.825,71.6405566,85.204274
0,0,0,0,,109595034,2482166200,32854836,,3941685800,0,0,13702554.13,0,1554.96434,5807374,,366701.926,1523.40004,6553828.522744,0,937.79224,300440.04,,6669767.04,964.19996,0.3540093,74.183032,4.4931951,7.3934101,76.586884,0.3810778,215.403462,,298.777838,0.3298474,41.294,66.805,7621.7252,2058.8282,-3579.149176,-72.935543,4.0002236,0,-43349.85,-2701.0156,3533.8958,43231.73,13.8686,10.329,71.6405566,87.7026793
0,0,0,0,,109595034,2482166200,32854836,,3941685800,0,0,13702554.13,0,1554.96434,5807374,,366701.926,1523.40004,6553828.522744,0,937.79224,300440.04,,6669767.04,964.19996,0.3540093,74.183032,4.4931951,7.3934101,76.586884,0.3810778,215.403462,,298.777838,0.3298474,41.294,66.805,7621.7252,2058.8282,-3579.149176,-72.935543,4.0002236,0,-43349.85,-2701.0156,3533.8958,43231.73,13.8686,10.329,71.6405566,87.7026793
0,0,0,0,,109595034,2482166200,32854836,,3941685800,0,0,13702554.13,0,1554.96434,5807374,,366701.926,1523.40004,6553828.522744,0,937.79224,300440.04,,6669767.04,964.19996,0.3540093,74.183032,4.4931951,7.3934101,76.586884,0.3810778,215.403462,,298.777838,0.3298474,41.294,66.805,7621.7252,2058.8282,-3579.149176,-72.935543,4.0002236,0,-43349.85,-2701.0156,3533.8958,43231.73,13.8686,10.329,71.6405566,87.7026793
0,0,0,0,,109595034,2482166200,32854836,,3941685800,0,0,13702554.13,0,1554.96434,5807374,,366701.926,1523.40004,6553828.522744,0,937.79224,300440.04,,6669767.04,964.19996,0.3540093,74.183032,4.4931951,7.3934101,76.586884,0.3810778,215.403462,,298.777838,0.3298474,41.294,66.805,7621.7252,2058.8282,-3579.149176,-72.935543,4.0002236,0,-43349.85,-2701.0156,3533.8958,43231.73,13.8686,10.329,71.6405566,87.7026793
0,0,0,0,,101965004,2482509400,32845820,,3977665800,0,0,12216630.248,0,1421.49068,7652170,,366701.926,1523.40004,6124019.23,0,776.98224,420754.78,,6669767.04,964.19996,0.3320586,64.861188,4.6285484,5.805809,75.063076,0.324084,220.097592,,298.777838,0.3298474,41.294,66.805,7871.4132,2058.8282,-32430.533976,-72.935543,3.2001384,0,-54890.066,-2701.0156,3470.8008,43231.73,13.88,10.329,73.8708899,87.7026793
0,0,0,0,,101965004,2482509400,32845820,,3977665800,0,0,12216630.248,0,1421.49068,7652170,,318428.2,1457.76682,6124019.23,0,776.98224,420754.78,,7100271.78,823.392114,0.3320586,64.861188,4.6285484,5.805809,75.063076,0.324084,220.097592,,239.322282,0.3479311,41.3163333333333,67.0645,7871.4132,2061.3376,-32430.533976,-58.404606,3.2001384,3.628848,-54890.066,-2674.9146,3470.8008,56270.852,13.88,10.3708,73.8708899,69.9737139
0,0,0,0,,101965004,2482509400,32845820,,3977665800,0,0,12216630.248,0,1421.49068,7652170,,318428.2,1457.76682,6124019.23,0,776.98224,420754.78,,7100271.78,823.392114,0.3320586,64.861188,4.6285484,5.805809,75.063076,0.324084,220.097592,,239.322282,0.3479311,41.3163333333333,67.0645,7871.4132,2061.3376,-32430.533976,-58.404606,3.2001384,3.628848,-54890.066,-2674.9146,3470.8008,56270.852,13.88,10.3708,73.8708899,69.9737139
0,0,0,0,,101965004,2482509400,32845820,,3977665800,0,0,12216630.248,0,1421.49068,7652170,,318428.2,1457.76682,6124019.23,0,776.98224,420754.78,,7100271.78,823.392114,0.3320586,64.861188,4.6285484,5.805809,75.063076,0.324084,220.097592,,239.322282,0.3479311,41.3163333333333,67.0645,7871.4132,2061.3376,-32430.533976,-58.404606,3.2001384,3.628848,-54890.066,-2674.9146,3470.8008,56270.852,13.88,10.3708,73.8708899,69.9737139
0,0,0,0,,101965004,2482509400,32845820,,3977665800,0,0,12216630.248,0,1421.49068,7652170,,318428.2,1457.76682,6124019.23,0,776.98224,420754.78,,7100271.78,823.392114,0.3320586,64.861188,4.6285484,5.805809,75.063076,0.324084,220.097592,,239.322282,0.3479311,41.3163333333333,67.0645,7871.4132,2061.3376,-32430.533976,-58.404606,3.2001384,3.628848,-54890.066,-2674.9146,3470.8008,56270.852,13.88,10.3708,73.8708899,69.9737139
0,0,0,0,,106768794,2482630000,32847460,,4852605200,0,0,14045414.596,0,1544.46586,6548393.8,,318428.2,1457.76682,8109653,0,938.10856,387703.68,,7100271.78,823.392114,0.4313722,70.535806,4.4865377,5.9299908,79.47302,0.3772953,188.69173,,239.322282,0.3479311,41.3163333333333,67.0645,8509.5216,2061.3376,-12765.0552,-58.404606,4.7995072,3.628848,-56399.026,-2674.9146,3405.8444,56270.852,14.21,10.3708,68.6799408,69.9737139
0,0,0,0,,106768794,2482630000,32847460,,4852605200,0,0,14045414.596,0,1544.46586,6548393.8,,282708.096,1270.89996,8109653,0,938.10856,387703.68,,6800134.42,795.284324,0.4313722,70.535806,4.4865377,5.9299908,79.47302,0.3772953,188.69173,,249.898122,0.339576,41.3163333333333,67.0645,8509.5216,2057.4126,-12765.0552,-31.0598532,4.7995072,2.7711526,-56399.026,-2712.1398,3405.8444,58558.242,14.21,10.538,68.6799408,72.1450964
0,0,0,0,,106768794,2482630000,32847460,,4852605200,0,0,14045414.596,0,1544.46586,6548393.8,,282708.096,1270.89996,8109653,0,938.10856,387703.68,,6800134.42,795.284324,0.4313722,70.535806,4.4865377,5.9299908,79.47302,0.3772953,188.69173,,249.898122,0.339576,41.3163333333333,67.0645,8509.5216,2057.4126,-12765.0552,-31.0598532,4.7995072,2.7711526,-56399.026,-2712.1398,3405.8444,58558.242,14.21,10.538,68.6799408,72.1450964
0,0,0,0,,106768794,2482630000,32847460,,4852605200,0,0,14045414.596,0,1544.46586,6548393.8,,282708.096,1270.89996,8109653,0,938.10856,387703.68,,6800134.42,795.284324,0.4313722,70.535806,4.4865377,5.9299908,79.47302,0.3772953,188.69173,,249.898122,0.339576,41.3163333333333,67.0645,8509.5216,2057.4126,-12765.0552,-31.0598532,4.7995072,2.7711526,-56399.026,-2712.1398,3405.8444,58558.242,14.21,10.538,68.6799408,72.1450964
0,0,0,0,,106768794,2482630000,32847460,,4852605200,0,0,14045414.596,0,1544.46586,6548393.8,,282708.096,1270.89996,8109653,0,938.10856,387703.68,,6800134.42,795.284324,0.4313722,70.535806,4.4865377,5.9299908,79.47302,0.3772953,188.69173,,249.898122,0.339576,41.3163333333333,67.0645,8509.5216,2057.4126,-12765.0552,-31.0598532,4.7995072,2.7711526,-56399.026,-2712.1398,3405.8444,58558.242,14.21,10.538,68.6799408,72.1450964
0,0,0,0,,107410228,2482813200,32845820,,4871497200,0,0,14582924.446,39.6,1288.55246,6925691.6,,282708.096,1270.89996,8023329.9,39.6,704.72492,336701.08,,6800134.42,795.284324,0.4615473,83.085806,4.6117681,7.65049,77.531716,0.3169747,213.217672,,249.898122,0.339576,41.3163333333333,67.0645,8528.2778,2057.4126,-196.897806,-31.0598532,3.999679,2.7711526,-49000,-2712.1398,3736.0396,58558.242,14.43,10.538,72.533013,72.1450964
0,0,0,0,,107410228,2482813200,32845820,,4871497200,0,0,14582924.446,39.6,1288.55246,6925691.6,,358217.006,1474.696,8023329.9,39.6,704.72492,336701.08,,6379494.6,809.439634,0.4615473,83.085806,4.6117681,7.65049,77.531716,0.3169747,213.217672,,166.957042,0.311972,41.294,65.6895,8528.2778,2056.1716,-196.897806,-21.6,3.999679,0,-49000,-3048.7152,3736.0396,43255.808,14.43,10.3936,72.533013,51.5901725
0,0,0,0,,107410228,2482813200,32845820,,4871497200,0,0,14582924.446,39.6,1288.55246,6925691.6,,358217.006,1474.696,8023329.9,39.6,704.72492,336701.08,,6379494.6,809.439634,0.4615473,83.085806,4.6117681,7.65049,77.531716,0.3169747,213.217672,,166.957042,0.311972,41.294,65.6895,8528.2778,2056.1716,-196.897806,-21.6,3.999679,0,-49000,-3048.7152,3736.0396,43255.808,14.43,10.3936,72.533013,51.5901725
0,0,0,0,,107410228,2482813200,32845820,,4871497200,0,0,14582924.446,39.6,1288.55246,6925691.6,,358217.006,1474.696,8023329.9,39.6,704.72492,336701.08,,6379494.6,809.439634,0.4615473,83.085806,4.6117681,7.65049,77.531716,0.3169747,213.217672,,166.957042,0.311972,41.294,65.6895,8528.2778,2056.1716,-196.897806,-21.6,3.999679,0,-49000,-3048.7152,3736.0396,43255.808,14.43,10.3936,72.533013,51.5901725
0,0,0,0,,107410228,2482813200,32845820,,4871497200,0,0,14582924.446,39.6,1288.55246,6925691.6,,358217.006,1474.696,8023329.9,39.6,704.72492,336701.08,,6379494.6,809.439634,0.4615473,83.085806,4.6117681,7.65049,77.531716,0.3169747,213.217672,,166.957042,0.311972,41.294,65.6895,8528.2778,2056.1716,-196.897806,-21.6,3.999679,0,-49000,-3048.7152,3736.0396,43255.808,14.43,10.3936,72.533013,51.5901725
0,0,0,0,,98497330,2483003600,32845820,,4903285600,0,0,11653426.12,8.4,1691.8004,7402082.6,,358217.006,1474.696,4403542.1,8.4,1027.19688,363501.56,,6379494.6,809.439634,0.3954784,69.661708,4.4846692,10.1612326,74.683778,0.3904954,243.015536,,166.957042,0.311972,41.294,65.6895,8560.6358,2056.1716,-1040.80476,-21.6,4.0008938,0,-22952.52,-3048.7152,4087.8376,43255.808,14.1114,10.3936,73.5595108,51.5901725
0,0,0,0,,98497330,2483003600,32845820,,4903285600,0,0,11653426.12,8.4,1691.8004,7402082.6,,414235.724,1554.0688,4403542.1,8.4,1027.19688,363501.56,,3047335.32,937.655822,0.3954784,69.661708,4.4846692,10.1612326,74.683778,0.3904954,243.015536,,121.08282,0.3431652,41.294,65.6895,8560.6358,2057.3718,-1040.80476,-43.2,4.0008938,0,-22952.52,-3315.5554,4087.8376,23244.568,14.1114,9.816,73.5595108,37.8493769
0,0,0,0,,98497330,2483003600,32845820,,4903285600,0,0,11653426.12,8.4,1691.8004,7402082.6,,414235.724,1554.0688,4403542.1,8.4,1027.19688,363501.56,,3047335.32,937.655822,0.3954784,69.661708,4.4846692,10.1612326,74.683778,0.3904954,243.015536,,121.08282,0.3431652,41.294,65.6895,8560.6358,2057.3718,-1040.80476,-43.2,4.0008938,0,-22952.52,-3315.5554,4087.8376,23244.568,14.1114,9.816,73.5595108,37.8493769
0,0,0,0,,98497330,2483003600,32845820,,4903285600,0,0,11653426.12,8.4,1691.8004,7402082.6,,414235.724,1554.0688,4403542.1,8.4,1027.19688,363501.56,,3047335.32,937.655822,0.3954784,69.661708,4.4846692,10.1612326,74.683778,0.3904954,243.015536,,121.08282,0.3431652,41.294,65.6895,8560.6358,2057.3718,-1040.80476,-43.2,4.0008938,0,-22952.52,-3315.5554,4087.8376,23244.568,14.1114,9.816,73.5595108,37.8493769
0,0,0,0,,98497330,2483003600,32845820,,4903285600,0,0,11653426.12,8.4,1691.8004,7402082.6,,414235.724,1554.0688,4403542.1,8.4,1027.19688,363501.56,,3047335.32,937.655822,0.3954784,69.661708,4.4846692,10.1612326,74.683778,0.3904954,243.015536,,121.08282,0.3431652,41.294,65.6895,8560.6358,2057.3718,-1040.80476,-43.2,4.0008938,0,-22952.52,-3315.5554,4087.8376,23244.568,14.1114,9.816,73.5595108,37.8493769
0,0,0,0,,102455706,2483173200,32845820,,4928472600,0,0,11298176.666,0,1301.9186,7288968.6,,414235.724,1554.0688,4694073.842,0,720.28628,365782.82,,3047335.32,937.655822,0.7835951,77.17831,4.6440404,7.7311508,75.758086,0.3274517,215.96257,,121.08282,0.3431652,41.294,65.6895,8573.2586,2057.3718,-2731.507896,-43.2,3.9997952,0,-39603.318,-3315.5554,3694.466,23244.568,13.899,9.816,71.5278125,37.8493769
0,0,0,0,,102455706,2483173200,32845820,,4928472600,0,0,11298176.666,0,1301.9186,7288968.6,,312279.882,1684.53068,4694073.842,0,720.28628,365782.82,,4954784.56,917.513572,0.7835951,77.17831,4.6440404,7.7311508,75.758086,0.3274517,215.96257,,217.735736,0.2853504,41.3163333333333,67.63,8573.2586,2058.3186,-2731.507896,-21.4605922,3.9997952,0,-39603.318,-2780.7568,3694.466,43086.17,13.899,9.816,71.5278125,66.1659829
0,0,0,0,,102455706,2483173200,32845820,,4928472600,0,0,11298176.666,0,1301.9186,7288968.6,,312279.882,1684.53068,4694073.842,0,720.28628,365782.82,,4954784.56,917.513572,0.7835951,77.17831,4.6440404,7.7311508,75.758086,0.3274517,215.96257,,217.735736,0.2853504,41.3163333333333,67.63,8573.2586,2058.3186,-2731.507896,-21.4605922,3.9997952,0,-39603.318,-2780.7568,3694.466,43086.17,13.899,9.816,71.5278125,66.1659829
0,0,0,0,,102455706,2483173200,32845820,,4928472600,0,0,11298176.666,0,1301.9186,7288968.6,,312279.882,1684.53068,4694073.842,0,720.28628,365782.82,,4954784.56,917.513572,0.7835951,77.17831,4.6440404,7.7311508,75.758086,0.3274517,215.96257,,217.735736,0.2853504,41.3163333333333,67.63,8573.2586,2058.3186,-2731.507896,-21.4605922,3.9997952,0,-39603.318,-2780.7568,3694.466,43086.17,13.899,9.816,71.5278125,66.1659829
0,0,0,0,,102455706,2483173200,32845820,,4928472600,0,0,11298176.666,0,1301.9186,7288968.6,,312279.882,1684.53068,4694073.842,0,720.28628,365782.82,,4954784.56,917.513572,0.7835951,77.17831,4.6440404,7.7311508,75.758086,0.3274517,215.96257,,217.735736,0.2853504,41.3163333333333,67.63,8573.2586,2058.3186,-2731.507896,-21.4605922,3.9997952,0,-39603.318,-2780.7568,3694.466,43086.17,13.899,9.816,71.5278125,66.1659829
0,0,0,0,,109626162,2483423800,32847460,,4951924800,0,0,15469128.356292,13.2,1538.89228,8355648,,312279.882,1684.53068,7210998.953474,13.2,926.8214,390150.42,,4954784.56,917.513572,0.3642468,67.915736,4.4532904,7.0169103,76.0634,0.3811186,240.319108,,217.735736,0.2853504,41.3163333333333,67.63,8606.2046,2058.3186,-182.229494,-21.4605922,4.0000918,0,-44759.946,-2780.7568,3469.8772,43086.17,14.0814,9.816,73.0541797,66.1659829
0,0,0,0,,109626162,2483423800,32847460,,4951924800,0,0,15469128.356292,13.2,1538.89228,8355648,,293832.79,1537.81628,7210998.953474,13.2,926.8214,390150.42,,5671028.56,949.622544,0.3642468,67.915736,4.4532904,7.0169103,76.0634,0.3811186,240.319108,,236.402438,0.3091697,41.3163333333333,67.63,8606.2046,2057.7532,-182.229494,-241.739402,4.0000918,0,-44759.946,-2632.4166,3469.8772,47123.498,14.0814,11.164,73.0541797,69.3241868
0,0,0,0,,109626162,2483423800,32847460,,4951924800,0,0,15469128.356292,13.2,1538.89228,8355648,,293832.79,1537.81628,7210998.953474,13.2,926.8214,390150.42,,5671028.56,949.622544,0.3642468,67.915736,4.4532904,7.0169103,76.0634,0.3811186,240.319108,,236.402438,0.3091697,41.3163333333333,67.63,8606.2046,2057.7532,-182.229494,-241.739402,4.0000918,0,-44759.946,-2632.4166,3469.8772,47123.498,14.0814,11.164,73.0541797,69.3241868
0,0,0,0,,109626162,2483423800,32847460,,4951924800,0,0,15469128.356292,13.2,1538.89228,8355648,,293832.79,1537.81628,7210998.953474,13.2,926.8214,390150.42,,5671028.56,949.622544,0.3642468,67.915736,4.4532904,7.0169103,76.0634,0.3811186,240.319108,,236.402438,0.3091697,41.3163333333333,67.63,8606.2046,2057.7532,-182.229494,-241.739402,4.0000918,0,-44759.946,-2632.4166,3469.8772,47123.498,14.0814,11.164,73.0541797,69.3241868
0,0,0,0,,109626162,2483423800,32847460,,4951924800,0,0,15469128.356292,13.2,1538.89228,8355648,,293832.79,1537.81628,7210998.953474,13.2,926.8214,390150.42,,5671028.56,949.622544,0.3642468,67.915736,4.4532904,7.0169103,76.0634,0.3811186,240.319108,,236.402438,0.3091697,41.3163333333333,67.63,8606.2046,2057.7532,-182.229494,-241.739402,4.0000918,0,-44759.946,-2632.4166,3469.8772,47123.498,14.0814,11.164,73.0541797,69.3241868
0,0,0,0,,109305038,2483739800,32845820,,4965966000,0,0,14329557.751944,21.6,1423.20004,6643608.8,,293832.79,1537.81628,6749643.76252,21.6,777,298927.52,,5671028.56,949.622544,0.3588351,70.88736,4.5200798,7.3817896,75.71213,0.3260815,231.650244,,236.402438,0.3091697,41.3163333333333,67.63,8598.0968,2057.7532,-216.4154,-241.739402,3.999965,0,-44441.25,-2632.4166,3491.653,47123.498,14.203,11.164,73.2720665,69.3241868
0,0,0,0,,109305038,2483739800,32845820,,4965966000,0,0,14329557.751944,21.6,1423.20004,6643608.8,,281657.158,1427.76014,6749643.76252,21.6,777,298927.52,,4974873.02,790.069822,0.3588351,70.88736,4.5200798,7.3817896,75.71213,0.3260815,231.650244,,273.0842,0.3252285,41.4203333333333,65.98,8598.0968,2065.1562,-216.4154,-21.6,3.999965,0,-44441.25,-2779.7688,3491.653,43216.486,14.203,11.164,73.2720665,78.9704845
0,0,0,0,,109305038,2483739800,32845820,,4965966000,0,0,14329557.751944,21.6,1423.20004,6643608.8,,281657.158,1427.76014,6749643.76252,21.6,777,298927.52,,4974873.02,790.069822,0.3588351,70.88736,4.5200798,7.3817896,75.71213,0.3260815,231.650244,,273.0842,0.3252285,41.4203333333333,65.98,8598.0968,2065.1562,-216.4154,-21.6,3.999965,0,-44441.25,-2779.7688,3491.653,43216.486,14.203,11.164,73.2720665,78.9704845
0,0,0,0,,109305038,2483739800,32845820,,4965966000,0,0,14329557.751944,21.6,1423.20004,6643608.8,,281657.158,1427.76014,6749643.76252,21.6,777,298927.52,,4974873.02,790.069822,0.3588351,70.88736,4.5200798,7.3817896,75.71213,0.3260815,231.650244,,273.0842,0.3252285,41.4203333333333,65.98,8598.0968,2065.1562,-216.4154,-21.6,3.999965,0,-44441.25,-2779.7688,3491.653,43216.486,14.203,11.164,73.2720665,78.9704845
0,0,0,0,,109305038,2483739800,32845820,,4965966000,0,0,14329557.751944,21.6,1423.20004,6643608.8,,281657.158,1427.76014,6749643.76252,21.6,777,298927.52,,4974873.02,790.069822,0.3588351,70.88736,4.5200798,7.3817896,75.71213,0.3260815,231.650244,,273.0842,0.3252285,41.4203333333333,65.98,8598.0968,2065.1562,-216.4154,-21.6,3.999965,0,-44441.25,-2779.7688,3491.653,43216.486,14.203,11.164,73.2720665,78.9704845
0,0,0,0,,102472086,2483957400,32848278,,4972825800,0,0,9802688.473762,0,1683.9096,8384286.6,,281657.158,1427.76014,4224083.688004,0,951.9736,342479.062,,4974873.02,790.069822,0.3586412,54.220694,4.4667175,11.2631986,77.94696,0.37685,231.155368,,273.0842,0.3252285,41.4203333333333,65.98,8608.8772,2065.1562,-46670.564,-21.6,3.20011,0,-23440.8412,-2779.7688,4018.8942,43216.486,14.3926,11.164,76.4964601,78.9704845
0,0,0,0,,102472086,2483957400,32848278,,4972825800,0,0,9802688.473762,0,1683.9096,8384286.6,,394041.006,1506.8613,4224083.688004,0,951.9736,342479.062,,3641599.52,934.42222,0.3586412,54.220694,4.4667175,11.2631986,77.94696,0.37685,231.155368,,166.736922,0.3287775,41.4203333333333,65.98,8608.8772,2077.4718,-46670.564,-16.0000014,3.20011,0,-23440.8412,-3333.977,4018.8942,20465.5542,14.3926,9.456,76.4964601,50.1578789
0,0,0,0,,102472086,2483957400,32848278,,4972825800,0,0,9802688.473762,0,1683.9096,8384286.6,,394041.006,1506.8613,4224083.688004,0,951.9736,342479.062,,3641599.52,934.42222,0.3586412,54.220694,4.4667175,11.2631986,77.94696,0.37685,231.155368,,166.736922,0.3287775,41.4203333333333,65.98,8608.8772,2077.4718,-46670.564,-16.0000014,3.20011,0,-23440.8412,-3333.977,4018.8942,20465.5542,14.3926,9.456,76.4964601,50.1578789
0,0,0,0,,102472086,2483957400,32848278,,4972825800,0,0,9802688.473762,0,1683.9096,8384286.6,,394041.006,1506.8613,4224083.688004,0,951.9736,342479.062,,3641599.52,934.42222,0.3586412,54.220694,4.4667175,11.2631986,77.94696,0.37685,231.155368,,166.736922,0.3287775,41.4203333333333,65.98,8608.8772,2077.4718,-46670.564,-16.0000014,3.20011,0,-23440.8412,-3333.977,4018.8942,20465.5542,14.3926,9.456,76.4964601,50.1578789
0,0,0,0,,102472086,2483957400,32848278,,4972825800,0,0,9802688.473762,0,1683.9096,8384286.6,,394041.006,1506.8613,4224083.688004,0,951.9736,342479.062,,3641599.52,934.42222,0.3586412,54.220694,4.4667175,11.2631986,77.94696,0.37685,231.155368,,166.736922,0.3287775,41.4203333333333,65.98,8608.8772,2077.4718,-46670.564,-16.0000014,3.20011,0,-23440.8412,-3333.977,4018.8942,20465.5542,14.3926,9.456,76.4964601,50.1578789
0,0,0,0,,106808116,2484103600,32846640,,4979144400,0,0,11225732.626,0,1281.69044,7424393.8,,394041.006,1506.8613,3276866.588,0,762.62638,379851.8,,3641599.52,934.42222,0.3859673,71.462704,4.5248187,11.1472774,76.215584,0.3182814,222.207662,,166.736922,0.3287775,41.4203333333333,65.98,8609.8594,2077.4718,-1077.24694,-16.0000014,3.9997894,0,-21166.5708,-3333.977,3824.0114,20465.5542,14.677,9.456,71.699901,50.1578789
0,0,0,0,,106808116,2484103600,32846640,,4979144400,0,0,11225732.626,0,1281.69044,7424393.8,,340459.282,1460.5999,3276866.588,0,762.62638,379851.8,,2576014.32,809.600012,0.3859673,71.462704,4.5248187,11.1472774,76.215584,0.3182814,222.207662,,167.891624,0.2957884,41.3773333333333,65.6895,8609.8594,2098.547,-1077.24694,-13.6,3.9997894,0,-21166.5708,-3028.3856,3824.0114,20659.3422,14.677,9.456,71.699901,50.0502273
0,0,0,0,,106808116,2484103600,32846640,,4979144400,0,0,11225732.626,0,1281.69044,7424393.8,,340459.282,1460.5999,3276866.588,0,762.62638,379851.8,,2576014.32,809.600012,0.3859673,71.462704,4.5248187,11.1472774,76.215584,0.3182814,222.207662,,167.891624,0.2957884,41.3773333333333,65.6895,8609.8594,2098.547,-1077.24694,-13.6,3.9997894,0,-21166.5708,-3028.3856,3824.0114,20659.3422,14.677,9.456,71.699901,50.0502273
0,0,0,0,,106808116,2484103600,32846640,,4979144400,0,0,11225732.626,0,1281.69044,7424393.8,,340459.282,1460.5999,3276866.588,0,762.62638,379851.8,,2576014.32,809.600012,0.3859673,71.462704,4.5248187,11.1472774,76.215584,0.3182814,222.207662,,167.891624,0.2957884,41.3773333333333,65.6895,8609.8594,2098.547,-1077.24694,-13.6,3.9997894,0,-21166.5708,-3028.3856,3824.0114,20659.3422,14.677,9.456,71.699901,50.0502273
0,0,0,0,,106808116,2484103600,32846640,,4979144400,0,0,11225732.626,0,1281.69044,7424393.8,,340459.282,1460.5999,3276866.588,0,762.62638,379851.8,,2576014.32,809.600012,0.3859673,71.462704,4.5248187,11.1472774,76.215584,0.3182814,222.207662,,167.891624,0.2957884,41.3773333333333,65.6895,8609.8594,2098.547,-1077.24694,-13.6,3.9997894,0,-21166.5708,-3028.3856,3824.0114,20659.3422,14.677,9.456,71.699901,50.0502273
0,0,0,0,,106501736,2484284800,32847460,,4983043000,0,0,11742414.34246,0,1682.70418,7799024,,340459.282,1460.5999,3757420.94796,0,952.10014,363556.62,,2576014.32,809.600012,0.3376061,66.193406,4.4417698,12.119406,75.376858,0.3764406,250.474338,,167.891624,0.2957884,41.3773333333333,65.6895,8622.979,2098.547,-3190.23142,-13.6,4.000182,0,-18964.196,-3028.3856,4089.7704,20659.3422,14.4722,9.456,74.4719152,50.0502273
0,0,0,0,,106501736,2484284800,32847460,,4983043000,0,0,11742414.34246,0,1682.70418,7799024,,471633.52,1336.30344,3757420.94796,0,952.10014,363556.62,,2678576.88,815.008832,0.3376061,66.193406,4.4417698,12.119406,75.376858,0.3764406,250.474338,,139.162422,0.3468246,41.3773333333333,65.6895,8622.979,2101.0062,-3190.23142,-12.6665484,4.000182,0,-18964.196,-3285.2786,4089.7704,18388.5058,14.4722,9.285,74.4719152,44.5053525
0,0,0,0,,106501736,2484284800,32847460,,4983043000,0,0,11742414.34246,0,1682.70418,7799024,,471633.52,1336.30344,3757420.94796,0,952.10014,363556.62,,2678576.88,815.008832,0.3376061,66.193406,4.4417698,12.119406,75.376858,0.3764406,250.474338,,139.162422,0.3468246,41.3773333333333,65.6895,8622.979,2101.0062,-3190.23142,-12.6665484,4.000182,0,-18964.196,-3285.2786,4089.7704,18388.5058,14.4722,9.285,74.4719152,44.5053525
